Score,MonoisotopicMass,SMILES,InChIKey,NoExplPeaks,NumberPeaksUsed,InChI,MaximumTreeDepth,Identifier,ExplPeaks,InChIKey2,InChIKey1,IUPACName,FragmenterScore,MolecularFormula,FragmenterScore_Values,FormulasOfExplPeaks,XlogP3
1.0,348.926,CCOP(=O)(OC1=NC(=C(C=C1Cl)Cl)Cl)SCC,BVDLSHNBSLRLNB-UHFFFAOYSA-N,9,25,"InChI=1S/C9H11Cl3NO3PS/c1-3-15-17(14,18-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3",2,88406203,124.98212_19.9;142.99266_36.7;153.01348_105.4;171.02398_406.8;197.92748_999.0;275.86044_10.9;293.87101_361.8;303.89174_17.1;321.90224_699.4,UHFFFAOYSA,BVDLSHNBSLRLNB,NA,414.82073218520424,C9H11Cl3NO3PS,832.0;335.0;607.0;832.0;372.0;335.0;460.0;435.0;607.0,124.98212:[C2H5O2PS]+H+;142.99266:[C2H5O3PS+2H]+H+;153.01348:[C4H10O2PS]+;171.02398:[C4H10O3PS+H]+H+;197.92748:[C5HCl3NO+H]+H+;275.86044:[C5HCl3NO2PS]+H+;293.87101:[C5HCl3NO3PS+2H]+H+;303.89174:[C7H6Cl3NO2PS]+;321.90224:[C7H6Cl3NO3PS+H]+H+,3.9
0.9496600473636585,348.926,CCOP(=S)(OCC)OC1=CC(=NC(=C1Cl)Cl)Cl,HPNKJSDUERWPNL-UHFFFAOYSA-N,9,25,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-6-5-7(10)13-9(12)8(6)11/h5H,3-4H2,1-2H3",2,57354037,124.98212_19.9;142.99266_36.7;153.01348_105.4;171.02398_406.8;197.92748_999.0;275.86044_10.9;293.87101_361.8;303.89174_17.1;321.90224_699.4,UHFFFAOYSA,HPNKJSDUERWPNL,NA,393.93867617442856,C9H11Cl3NO3PS,920.0;335.0;695.0;920.0;460.0;335.0;460.0;435.0;695.0,124.98212:[C2H5O2PS]+H+;142.99266:[C2H5O3PS+2H]+H+;153.01348:[C4H10O2PS]+;171.02398:[C4H10O3PS+H]+H+;197.92748:[C5HCl3NO+H]+H+;275.86044:[C5HCl3NO2PS]+H+;293.87101:[C5HCl3NO3PS+2H]+H+;303.89174:[C7H6Cl3NO2PS]+;321.90224:[C7H6Cl3NO3PS+H]+H+,5.3
0.9496600473636585,348.926,CCOP(=S)(OCC)OC1=C(C(=CC(=N1)Cl)Cl)Cl,ZLNBJHORCKMVFB-UHFFFAOYSA-N,9,25,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-8(12)6(10)5-7(11)13-9/h5H,3-4H2,1-2H3",2,13274485,124.98212_19.9;142.99266_36.7;153.01348_105.4;171.02398_406.8;197.92748_999.0;275.86044_10.9;293.87101_361.8;303.89174_17.1;321.90224_699.4,UHFFFAOYSA,ZLNBJHORCKMVFB,NA,393.93867617442856,C9H11Cl3NO3PS,920.0;335.0;695.0;920.0;460.0;335.0;460.0;435.0;695.0,124.98212:[C2H5O2PS]+H+;142.99266:[C2H5O3PS+2H]+H+;153.01348:[C4H10O2PS]+;171.02398:[C4H10O3PS+H]+H+;197.92748:[C5HCl3NO+H]+H+;275.86044:[C5HCl3NO2PS]+H+;293.87101:[C5HCl3NO3PS+2H]+H+;303.89174:[C7H6Cl3NO2PS]+;321.90224:[C7H6Cl3NO3PS+H]+H+,5.3
0.9496600473636585,348.926,CCOP(=S)(OCC)OC1=NC=C(C(=C1Cl)Cl)Cl,VPWPZYOVYGUBGL-UHFFFAOYSA-N,9,25,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-8(12)7(11)6(10)5-13-9/h5H,3-4H2,1-2H3",2,123619133,124.98212_19.9;142.99266_36.7;153.01348_105.4;171.02398_406.8;197.92748_999.0;275.86044_10.9;293.87101_361.8;303.89174_17.1;321.90224_699.4,UHFFFAOYSA,VPWPZYOVYGUBGL,NA,393.93867617442856,C9H11Cl3NO3PS,920.0;335.0;695.0;920.0;460.0;335.0;460.0;435.0;695.0,124.98212:[C2H5O2PS]+H+;142.99266:[C2H5O3PS+2H]+H+;153.01348:[C4H10O2PS]+;171.02398:[C4H10O3PS+H]+H+;197.92748:[C5HCl3NO+H]+H+;275.86044:[C5HCl3NO2PS]+H+;293.87101:[C5HCl3NO3PS+2H]+H+;303.89174:[C7H6Cl3NO2PS]+;321.90224:[C7H6Cl3NO3PS+H]+H+,4.9
0.9496600473636585,348.926,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,SBPBAQFWLVIOKP-UHFFFAOYSA-N,9,25,"InChI=1S/C9H11Cl3NO3PS/c1-3-14-17(18,15-4-2)16-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3",2,2730,124.98212_19.9;142.99266_36.7;153.01348_105.4;171.02398_406.8;197.92748_999.0;275.86044_10.9;293.87101_361.8;303.89174_17.1;321.90224_699.4,UHFFFAOYSA,SBPBAQFWLVIOKP,NA,393.93867617442856,C9H11Cl3NO3PS,920.0;335.0;695.0;920.0;460.0;335.0;460.0;435.0;695.0,124.98212:[C2H5O2PS]+H+;142.99266:[C2H5O3PS+2H]+H+;153.01348:[C4H10O2PS]+;171.02398:[C4H10O3PS+H]+H+;197.92748:[C5HCl3NO+H]+H+;275.86044:[C5HCl3NO2PS]+H+;293.87101:[C5HCl3NO3PS+2H]+H+;303.89174:[C7H6Cl3NO2PS]+;321.90224:[C7H6Cl3NO3PS+H]+H+,5.3
0.7611521024125116,348.926,CCOP(=O)(OCC)SC1=NC(=C(C=C1Cl)Cl)Cl,DBWFCMJTXNNHGM-UHFFFAOYSA-N,9,25,"InChI=1S/C9H11Cl3NO3PS/c1-3-15-17(14,16-4-2)18-9-7(11)5-6(10)8(12)13-9/h5H,3-4H2,1-2H3",2,20505675,124.98212_19.9;142.99266_36.7;153.01348_105.4;171.02398_406.8;213.90458_7.9;275.86044_10.9;293.87101_361.8;303.89174_17.1;321.90224_699.4,UHFFFAOYSA,DBWFCMJTXNNHGM,NA,315.7416724270656,C9H11Cl3NO3PS,920.0;335.0;607.0;832.0;460.0;816.0;372.0;448.0;695.0,124.98212:[C2H5O2PS]+H+;142.99266:[C2H5O3PS+2H]+H+;153.01348:[C4H10O2PS]+;171.02398:[C4H10O3PS+H]+H+;213.90458:[C5HCl3NS+H]+H+;275.86044:[C5HCl3NO2PS]+H+;293.87101:[C5HCl3NO3PS+2H]+H+;303.89174:[C7H6Cl3NO2PS]+;321.90224:[C7H6Cl3NO3PS+H]+H+,3.7
